店铺id,用户名称,评论,星级,时间
177448977,匿名用户,不错,40,1.53E+12
179084406,YDZ968265036,网红奶茶，体验一把，感觉还是不错的,30,1.53E+12
179084406,海江万里291,不        想        写 什 么     评 价      美团真他 妈        的 烦  怎么还没到十五个字,30,1.53E+12
169181633,匿名用户,感觉一般般，便宜才去买的，量还是很足的,30,1.56E+12
169181633,小潘8702,还行吧 就是这个设计感好 想看一下给你的答案 味道一般,30,1.55E+12
169181633,匿名用户,明州里店环境不错，不过口感觉得一般啦,30,1.55E+12
169181633,懵懵菠萝小姐姐,网红茶说实在不怎么样，都是被吵起来的，味道很一般,20,1.54E+12
169181633,gwA728462593,味道还不错，挺有意思，买的抹茶芝士，是想要的口味,30,1.54E+12
169181633,运QLL,好喝,40,1.54E+12
169181633,leaetzoe,看电影前， 一般都会找地方，买杯喝的。  这家答案茶， 开了没几天， 正好有团购， 就买了一张。  比较尴尬的是： 店里价格似乎比团购上面编辑的价， 要便宜三元。  ���  点一杯：  “买一座岛屿？” “接受一些改变。”  放一个：  “今年我会脱单吗?” “出！柜！”  答案… 有毒…  ���  翠玉茉莉奶盖/  今年好像有点流行茉莉， 喝起来很清爽。  我觉得奶盖的味道， 也还不错。  ——  主要就是一个科技感吧， 把问题扫描进去， 机器会自动识别， 然后，用粉在奶盖上面写下答案。  而且有一种阅后即“焚”的感觉， 看完拍个照，摇一摇就没有了。,30,1.52E+12
169181633,曾经很爱丶,还可以,40,1.54E+12
169181633,jsj324568575,还行吧,40,1.54E+12
169181633,w201220203,好腻啊，超甜超甜的，百香果味道也喝不出来,10,1.54E+12
169181633,WiWi.薇,看了抖音才去的，喜欢他们这个营销方式，不过奶盖味道不错！,40,1.53E+12
169181633,dmF198457392,吃完午饭，还是去楼下喝答案茶，点啦最贵的19块乌龙西柚奶盖，每次必点，超级好喝！问题就不写啦……哈哈！奶茶好喝就好啦！推荐这家店！服务态度好，干净卫生！天气太热，喝着茶逛明州里，不想出商场啦……哈哈哈,40,1.53E+12
169181633,运QLL,味道不错,40,1.53E+12
169181633,dmF198457392,第一次来喝这个，好奇心强买个试试……团购价格优惠，写出问题，等着答案！差不错10分钟左右我的好啦！答案让我做出改变，哈哈已经改变啦！希望心想事成！口味不错，奶盖味道特别，和乌龙茶混合后也不错，总体感觉不错�还会品尝其他口味的！,30,1.53E+12
169181633,First的,饮品还是一般般的吧   唯一吸引人的就是可以问问题了,30,1.53E+12
169181633,oOr81537033,味道一般般，服务态度不错，，，，，,20,1.53E+12
169181633,maoooooobuyi,只是很好喝呀买了代金券刚开始的时候很便宜,30,1.53E+12
169181633,紫炎姑娘,这也能叫奶盖？？！！完全颠覆三观啊，不知道是不是团购关系，奶盖加得特别特别少，大概就1厘米的厚度吧，这也就算了，买完最多10分钟，就变成这个样子了，味道也超级超级淡，特特意意去买的，太失望了，不会再有第二次了。,10,1.53E+12
169181633,匿名用户,不好喝。。。一口就扔了。。。。。。,10,1.53E+12
169181633,匿名用户,还不错，点了百香果的，特别喜欢百香果，好喝,30,1.53E+12
169181633,匿名用户,挺好玩儿的就是 输入关键字生成答案,30,1.53E+12
169181633,匿名用户,噱头十足，味道一般，倒是不贵…,30,1.53E+12
169181633,匿名用户,奶盖一点味道都没有。环境很差，都是灰。收银和前台的地方工作人员还在吃饭，跟街边小吃店环境一样。服务员年纪有点大，还把我问题拿错了。差评,10,1.53E+12
169181633,SZK416188651,答案就是个噱头，味道也一般，买过一次就好了,20,1.53E+12
169181633,ffE969255771,没喝过这么难喝的饮品，看第三张图，就知道奶盖和饮料融化在一起，这还叫什么奶盖？柠檬水都比这好喝，,10,1.53E+12
169181633,权硕士你开心就好,不愧是网红茶  奶盖很好喝 不过感觉红柚有点苦 但是很有意思,40,1.53E+12
169181633,曾萌么,味道一般般吧，他的答案模棱两可。,30,1.53E+12
169181633,CFh314706510,一般般，不好喝。。。满怀期待去的，老公点的红茶很绿，我还是喜欢一点点的,20,1.53E+12
169181633,鄞州区小杨,说实话，不太好喝，奶盖没有别家好，只是冲网红茶去凑个热闹的,20,1.53E+12
169181633,_qqtw41343999243,有点失望，并没有想象中的那么好。新开张店里感觉有点混乱，而且也不说清楚写了问题之后要怎么弄，很多人都不知道，最后只拿到一杯没写答案的茶。味道，其实很一般。唯一能让我给好评的点只是因为店员都还比较有耐心。,30,1.53E+12
169181633,匿名用户,不好喝、网红茶质量不高啊！！！,20,1.53E+12
169181633,MIS940858920,还可以，挺不错的。可以提问很有趣。,30,1.53E+12
169181633,可惜没如果Ni,看抖音来的，口味也就一般，好评,30,1.53E+12
169181633,可惜没如果Ni,还好吧，习惯了好评，�����,20,1.53E+12
169181633,美丽coco人生,冲着答案去，味道真心一般。。。,20,1.53E+12
169181633,liubin574,环境不错，味道一般，没有别的了,30,1.53E+12
169181633,肸子.,是我不够漂亮就没有答案吗？�,30,1.52E+12
169181633,匿名用户,主要是好玩，味道其实一般般，主要是玩,30,1.53E+12
169181633,我爱小鸡腿,我感觉不好喝。。。服务还可以，就是做的实在太慢了！,20,1.53E+12
169181633,南瓜子NG123,团购标的原价和拿到的价不一样，不知道是不是标大杯给中杯,30,1.53E+12
169181633,jimmy3132,很好玩！答案就是玩一下别当真哦！,40,1.53E+12
169181633,lQX940338448,味道不错,40,1.53E+12
169181633,Euphemia暖,好,40,1.53E+12
169181633,狂影撕天,第二次来买了，味道可以的，嗯嗯。,40,1.53E+12
169181633,梦之殇646,速度真的太慢太慢了。等了好久才做好。,20,1.53E+12
169181633,狂影撕天,口味可以的不错， 【服务】也还行，希望你们越做越好。,40,1.53E+12
169181633,zzd833274261,只能说味道很一般，没什么惊喜，下次不考虑了,20,1.53E+12
169181633,Jin金483,答案茶味道一般吧，我没喝出有什么不同,20,1.53E+12
169181633,zzd833274261,只能说味道很一般，没什么惊喜，一般般吧,20,1.53E+12
169181633,匿名用户,答案并不好，太打击我的心情了！,20,1.53E+12
169181633,大爱KYX,不是很好喝，口感一般，没啥感觉,20,1.53E+12
169181633,匿名用户,翠玉茉莉奶盖好苦不好喝  不知道怎么火起来的,10,1.53E+12
169181633,XCQGAGA,一阵风而已    饮品一般般，个人不太喜欢。,20,1.52E+12
169181633,匿名用户,答案神准，有点牛逼，好好生活，把握现在,20,1.52E+12
169181633,Y泡沫味的小不点,不错不错 【口味】 【环境】 【服务】,30,1.52E+12
180569013,m77lh7,主要是可以占卜嘛  味道其实中规中矩吧  差不多,30,1.54E+12
180569013,m77lh7,还可以咯  寒天奶茶不错的���,30,1.54E+12
180569013,匿名用户,还可以，就是我不怎么爱喝红茶，味道还行吧 #红玉茗茶霜降#,30,1.54E+12
170646544,LDj344101273,个人蛮喜欢的，黑砖不错，本来最爱牛魔王，不过这次去没有。 #牛魔王奶茶# #黑钻奶茶#,40,1.55E+12
170646544,ObD265949504,30秒奶茶做完了，感觉很随意，味道也一般般,20,1.55E+12
170646544,石溪板桥,这次是无意间中了霸王餐然后乘着放暑假还没开学的机会去品尝的，人生第一次中奖真的超级超级超级开心！首先感谢美团app啊！！然后店离地铁站挺近的 只要在长江路地铁下车不用几百米就能走到答案茶啦！店虽然小小一只但是柜台小姐姐挺温柔的、店内整洁给人温馨的感觉，我点的魔王奶茶5分甜加冰和焦糖椰果奶茶 挺好喝的！奶味刚刚好甜度也不错 就是料有点少 椰果有点少 不过和店员说一下应该会给你加料的！有机会下次还要去呀～～表白店员小姐姐表白表白！,40,1.54E+12
170646544,绿袖子19,只能给个中等评价，口味一般，包装太好钱花的地方不对，分量很大杯还可以,30,1.55E+12
170646544,hhhh_as,不好喝啊。什么抹茶啊。我去…不会再喝这个了。店家自己也喝喝看。努力做好吧,20,1.54E+12
170646544,匿名用户,很好哦，就是奶盖有点花了,40,1.54E+12
170646544,obv352136753,本来去楼上洗头，顺便买了一杯无糖牛魔王，意外好喝哎～里头黑砖有嚼劲，留言区拍照也挺好看，价位也适中～重点是店里有充电宝！店里的小姐姐态度也很好，店里也很干净～下次换一种口味试试～希望别的饮品不要让我失望❤️,40,1.53E+12
170646544,匿名用户,难喝，还贵的要死，，还没有一点点好喝，还比一点点贵,10,1.54E+12
170646544,匿名用户,店面在绿姿旁边，很方便，价格还行，味道也还行,30,1.54E+12
170646544,我叫啊喔,感觉还是外卖好喝,40,1.53E+12
170646544,莎拉公主7,味道不错�,40,1.53E+12
170646544,TYUJIULI,很好,40,1.53E+12
170646544,qfV707083660,问题都不给问？？？有点失望 希望下次去的时候能和想象中一样,10,1.53E+12
170646544,小南烯,最不喜欢这样，一定要写评价.因为写起来好麻烦,30,1.53E+12
170646544,范范周1023,味道还行，就那样，感觉和茶桔便牛魔王差不多,30,1.53E+12
170646544,匿名用户,味道好的，团购活动不够多，哈哈哈哈哈,40,1.53E+12
170646544,LDj344101273,哈哈，不错，很有意思，上面还飘着字,40,1.53E+12
170646544,匿名用户,就是普通的味道，，，，，，，。,30,1.53E+12
170646544,鱼儿5801,好好吃的,40,1.53E+12
170646544,匿名用户,东西很一般，味道不好，谁喝谁知道,20,1.53E+12
170646544,匿名用户,东西很一般，味道不好，谁喝谁知道,20,1.53E+12
170646544,只因为，你1314,服务态度一般，等的时间太长，太慢了,20,1.53E+12
170646544,LDj344101273,牛魔王口感比较好，两个人一大杯刚好,40,1.53E+12
169529620,凌大宝啊,波霸味道不好，波霸奶茶跟一点点没法比的啊，本来要去喝一点点的波霸奶绿的，人太多了，就去喝这个了真的要哭了,10,1.56E+12
169529620,费费费费费小仙贝,用了美团我都觉得差，没有美感口感，添加剂都加的这么不走心,10,1.54E+12
169529620,糯米机,茶的口感细腻，后味比较喜欢，芝士奶盖也不错�本来想问个问题的，但是小朋友好奇听说照片也可以打印上去，于是就让热心客气的老板娘弄了一个托马斯的图案弄好，小家伙看到了高兴的不要不要的，老板娘每调制一杯茶出品前都会让你试喝下口感的，再做调整。,30,1.53E+12
169529620,snI686205823,开在南塘老街附近，很实惠，也很好喝，还会再来,40,1.54E+12
169529620,匿名用户,喝的百香果，杯底很多籽，�喝一口吐一口。,40,1.54E+12
169529620,淡然若水Zz,挺好喝的，老板娘态度很好，人特温柔。就是为什么我这杯没有答案，我就是来找答案的啊！是不是没有答案，就是最好的答案？,40,1.53E+12
169529620,糯米机,一杯富士下山，名字非常好听，口感是偏向小清新口味，清口型的,30,1.53E+12
169529620,Rko550418325,味道淡了点。。。可能是个人原因,30,1.53E+12
169529620,兵荒马乱3404,很一般，服务员还没有做好上岗服务客人的准备，味道也一般，环境也一般，下次不会再去。,20,1.53E+12
169529620,匿名用户,没有想象中的好，有一个被抖音带红的奶茶，结果去了也就那样。,20,1.53E+12
175476936,大长腿张,啊哈哈哈哈好开心好可爱哦。。我的人生轨迹是我们自己所追求真理是时间问题。我们都在这里了？！？我是张月？我在你面前说什么�？我在你面前你不是滋味？你是不是不在一起我不知道自己有多少钱？我的手机�？我,40,1.54E+12
175476936,nanquanxiaohai,买了好几回了，能便宜几块钱也好，每次必喝花心西瓜,30,1.54E+12
175476936,nanquanxiaohai,点了那个西瓜奶盖，西瓜不怎么样所以西瓜汁有点淡,30,1.54E+12
175476936,Polaris丶懵,环境不错  老板人也不错,40,1.53E+12
175476936,匿名用户,很Q的奶茶，甜甜哒,40,1.53E+12
175476936,nQJ881696039,蛮好喝的，颜色也很好看，刚开业还蛮划算的,30,1.53E+12
175476936,匿名用户,还不错，挺好喝的，用了美团便宜好多……,30,1.53E+12
178133626,佳妹妹ye,奶茶的样子跟图片不符呀 是没有加黑糖吗？？？？,10,1.55E+12
178133626,杰萱垚520,味道一点不太好，确实是喝一杯就知道答案,10,1.55E+12
178133626,匿名用户,一个人过生日的时候看美团看到的   店里给人感觉很舒服   感觉这个奶茶   很不错   我很喜欢   之前都是喝古茗的   喝这个奶茶  还是因为名字听着有点意思   价格吗有点小贵   不过我是当天绑定了一个新的卡  然后买这个奶茶好像5.   6块钱吧   反正具体多少钱我忘记了   性价比是可以 #黑糖牛乳奶茶#,40,1.54E+12
178133626,琦琦陛下,个人觉得还可以吧，店里装修挺好看的。,30,1.54E+12
178133626,匿名用户,打包杯子 太辣鸡全部拿出来全部倒身上了 珍珠太硬 太甜,10,1.54E+12
178133626,匿名用户,味道还好，珍珠确实太硬了，冰块放太多了。 奶味没有了,30,1.53E+12
178133626,匿名用户,就是一般吧，没啥特色。余姚奶茶店真的太多太多了,30,1.54E+12
178133626,bo584126990,点的黑糖牛乳茶，想要常温，小哥哥很耐心，很诚实，小姐姐态度差，有欺骗客户之嫌。珍珠非常硬！,20,1.53E+12
178133626,ZYLXHYYQX,味道很不错，纯奶，是第二次来购买，会经常来的，环境非常棒，还有免费糖果。,40,1.53E+12
178133626,鱼没放11,珍珠太硬了 咬不下.........,10,1.54E+12
178133626,匿名用户,奶茶还是不错的  Very good,40,1.54E+12
177831800,OscarLeo,有优惠两杯好像10块多点，味道很淡，不是想喝的奶茶。,20,1.55E+12
177831800,小芸芸lqyy,好喝不错哟 【口味】 【环境】 【服务】 【等位】,40,1.53E+12
177635806,zx爱喝酸奶,挺不错呀 老板娘给试喝问甜度合不合口味 哈哈哈哈哈哈 头一次遇见耶 挺好喝的 下次来试试不锈钢,40,1.54E+12
177635806,飞凡的白羽,好 【口味】 【环境】 【服务】 【口味】,40,1.55E+12
177635806,大吃货0000000001,烧仙草怎么不是我喝过的那种，不喜欢喝,10,1.54E+12
177635806,ysM753332288,百香果少了点，味道还是赞的，量也足,30,1.54E+12
177635806,yexinyao1027,水果茶味道很好喝。喜欢喝水果茶的老铁可以尝试一下,40,1.53E+12
177635806,yexinyao1027,茉莉绿茶味道还行。值得推荐,40,1.53E+12
177635806,匿名用户,黑糖牛乳茶的珍珠真的很硬啊，其他无功无过,30,1.53E+12
170559504,kiki3445,用券很划算，奶盖和果茶味道很好！,30,1.53E+12
169358871,turf.virus,便宜没好货，团购的难吃到爆，还不如白开水，就是甜酱加点冷水,10,1.55E+12
169358871,YY猫咪2011,就是笨着好奇的答案去的，结果答案就是很系统的或者说问跟不问一样的。要提问的就必须点有奶盖的饮品，但是奶盖并不好吃，建议换上动物奶油做奶盖，植物奶油真的下不了口，还不容易化，饮品喝完了，奶油和答案还在底下铺着。,20,1.53E+12
169358871,四喜爱吃酱,【环境】很小的一家店面在万达二楼阿拉宁波里面 可以坐的位置只有两个 本来想下午买个饮料坐坐的只能买完走了 【口味】点了草莓柠檬奶盖标准甜也不是很甜耶 【服务】就很奇怪代金券为什么不是按照总价和来的呢 从来没听说过一杯奶茶用一张代金券的说法 描述里面也没有写 我这边两杯30元不给用一张代金券然后补差10元就很气 明明别的店都可以 到了你们家就只能一杯饮料用一张代金券了 不如对面明州里那家划算 以后多走几步都不来这家店消费了,10,1.53E+12
169358871,14bncs,评价说难喝，我还不相信，果然难喝,10,1.54E+12
169358871,匿名用户,网红奶茶，少女心。但是对于我个人而已口味一般,20,1.54E+12
169358871,l15168165530,味道也不没有第一次好，不推荐去！,10,1.53E+12
169358871,l15168165530,服务差劲，去了很多次服务都不怎么样！,20,1.53E+12
169358871,筱筱晴儿,挺好的，不过还是一点点更好喝，感觉现在店也冷清很多,30,1.53E+12
169358871,_qq5731422807578,和我想象中的答案不太一样 打卡一下,20,1.53E+12
169358871,msf321110887,奶茶口味实在一般，答案可能不适合我们,20,1.53E+12
169358871,Ezy924611217,还行吧，没想象中的好喝，不过服务很好,20,1.53E+12
169358871,张三女r,一般，味道不好。涂个新鲜感。而已,20,1.53E+12
169358871,kTo423932511,挺不错的口感，还会去尝尝的，赞赞赞赞赞赞赞赞,40,1.53E+12
169358871,匿名用户,价格便宜啊，服务态度还比较好，就是位置没有明州里的好找，味道不错�,40,1.53E+12
169358871,星梦1213,服务员态度很不好，不情不愿，满脸不乐意，不知道为啥！？,10,1.53E+12
169358871,星梦1213,服务员态度差的可以，好像心情非常不好,10,1.53E+12
169358871,美美哒七七,20的代金券，他居然说一杯一张，用掉了，每人限购一张，我买了2杯原价32，减20应该再付12，应该是12+12.8=24.8，结果是12.8+16，实际付了28.8,20,1.53E+12
169358871,匿名用户,茶很苦 不好喝 还不如都可好喝。。。。。。。。。。。。,10,1.53E+12
169358871,YUN827AN,美团价格还不错，味道也还可以，就是答案还不够多  哈哈,30,1.53E+12
169358871,liubin574,味道一般，服务热情，不知道是哪里的加盟店，抖音,30,1.53E+12
169358871,匿名用户,很一般啊。噱头很足 但是答案就...,20,1.53E+12
169358871,匿名用户,机器坏了，没有答案，女友专门为答案而去结果不开心,10,1.53E+12
169358871,咚咚咚咚感冒,感觉一般，然后百香果硬硬的，和嚼石子一样的。,20,1.53E+12
169358871,DNZ903846814,还行  就是网红菜吧,40,1.53E+12
169358871,jenny_8265,口味一般，奶盖不醇厚，也比较少,30,1.53E+12
169358871,匿名用户,百香果蛮好的，味道不错，还是水果茶好喝一些,30,1.53E+12
169358871,LLLT先,奶盖有点像奶油一样，太稠了，一阵风而已,20,1.53E+12
169358871,WLS767770339,还行吧！,40,1.53E+12
177272644,匿名用户,环境很不错，口味也可以，美团价实惠不少。,40,1.54E+12
177272644,匿名用户,味道还行，不能选糖多糖少。说实话，进店很不舒服，服务员脸色很丧。我用了美团的缘故吗？但如果不是美团我肯定不知道你这家店，直接去皇茶了，呵呵呵。另外再吐槽下，奶茶是打包的，一直好好地拎在手上，结果沿杯盖撒了不少出来，好吧，用纸巾把杯外擦干，结果，喝的时候还是时不时有奶茶从杯盖沿跑出来，真的特别火大,20,1.53E+12
177272644,fka709311795,太甜，不喜欢，没有下次.......,20,1.54E+12
177272644,匿名用户,很好喝，服务员还提醒我们可以用美团，很好！,40,1.54E+12
177272644,晶维度小站,老公觉得味道不错！满意！！！！,30,1.54E+12
177272644,QingC..,味道很不错，答案很暖人，奶盖味道很好,30,1.54E+12
177272644,鱼鱼泪痕,很明显的粉泡感，甜度不能调整，太甜了，原价买的话，太贵了，非常不值,20,1.53E+12
177272644,漂亮丹丹54,不好喝，而且没有预言不好看依飞更多活动�代表大会代表不到,20,1.54E+12
177272644,超超妈妈2009,买了好几次了！美团很优惠！牛魔王很好喝,40,1.54E+12
177272644,美索不达米娅719,太甜了！感觉味道还行吧！就这个最便宜！,30,1.53E+12
177272644,鱼鱼泪痕,有点噱头了，奶盖味道不行，价位又高,20,1.53E+12
177272644,超超妈妈2009,很好喝,40,1.54E+12
177272644,朵朵0077,味道还可以的，就是做不了半糖稍微有点甜。华联里面还有一家答案，搞错了，好尴尬,40,1.53E+12
177272644,Aul429350512,牛魔王奶茶，奶味浓的，就是太甜了，如果能选择加糖就好了,30,1.53E+12
177272644,南伊的曦,还可以吧，就是过去的时候人可能中暑了，头晕眼花的难受���,30,1.53E+12
177272644,janehu,服务员的服务意识有待提高:他在打包时盖子没盖实，饮料溢出来了，最后也没擦干净,30,1.53E+12
177272644,嫩豆腐325,味道也就一般，主要是看他是网红茶,20,1.53E+12
177272644,janehu,还不错吧，和同事一起去尝鲜的，不过里面不是珍珠，而是烧仙草,30,1.53E+12
177272644,酵母菌1981,还可以。。。。。。。。。。。。,20,1.56E+12
170651526,匿名用户,还可以吧，感觉还是不错的，还会再来的,30,1.55E+12
170651526,xingchensd,下次还是买奶茶的好,40,1.54E+12
170651526,栀夏暖阳_smile,去看电影，路过顺便团了两杯。选的还是西士多，这次是两个新面孔的服务员，服务态度不错的。因为顾客不多，所以不需要等，制作速度也蛮快了。味道跟之前一样，刚开始喝比较好喝，多喝了有点腻，大杯的容量多，还剩一些没喝完。,40,1.53E+12
170651526,栀夏暖阳_smile,想喝杯西士多，正好路过这家店，于是就买了。好像是这边新开的一家网红奶茶店，一杯可以占卜的茶。做奶茶速度略慢，服务态度还行，只是遗漏了比较重要的一点，没问去冰还是加冰，拿到手发现很冷，默认给了加冰的，不是特别喜欢。奶盖略甜，有点腻。因为太懒，没写问题，自然不需要答案，服务员就在奶盖上印了小猪佩奇，蛮可爱的。店内原价18，美团便宜些。,30,1.53E+12
170651526,EGv177529718,但愿如此！！！,40,1.53E+12
178118618,Cbt352647288,有无糖可选，不甜不腻顺口，下次一定要在去。,40,1.54E+12
178118618,匿名用户,奶茶三兄弟不好喝，奶茶不是现做的好像。这是正宗的答案吗。,30,1.54E+12
179174268,hKT403602369,很实惠哦，推荐大家来购买哟，味道也很好,40,1.53E+12
169024190,元小希,奶盖茶好难喝清水一般 以后不会回购了 #玫瑰乌龙茶奶霜降#,10,1.54E+12
169024190,末日包子,味道还行吧，就还ok啦，一般般,30,1.54E+12
169024190,匿名用户,。。。。。。。。。答案太忽悠人了~,30,1.54E+12
169024190,lanxiling,颜色很好看……好像今天天空的颜色，碧蓝碧蓝的，颜值很高,30,1.54E+12
169024190,Linmonical,出于好奇买的，味道一般般吧，不贵也还行的,30,1.54E+12
169024190,基三梦谁先觉,口味其实一般，重在新意，问问题写答案，还是蛮有意思的啦,30,1.53E+12
169024190,清清1213兮,可以。味道不错，服务ok来旅游买的,30,1.53E+12
169024190,cui燕子294,也就那样吧，凑个热闹买的一点都不好吃,20,1.53E+12
169024190,_qq8vz1345261979,很好喝，服务也很好，很干净的一家店，评论有点晚不好意思哦！,40,1.53E+12
169024190,沁阿宝,口感不是很喜欢 也没什么问题想问,20,1.53E+12
169024190,感觉自乙萌萌哒,感觉自己买了一个假的答案，没有写问题奶茶出来上面也没有回复。要了一个满杯蜂蜜柚子茶里面就是有几片柚子上面也没有一层白白的(奶盖?)，喝起来有点甜其他没感觉,10,1.53E+12
169024190,Jjj和Fff,很有情怀的一家店，不错,40,1.53E+12
169024190,UVz726805140,团购去的，门店有点小，不易发现，我喝的柚子茶，还不错,40,1.53E+12
169024190,Qeo617489822,超级难喝，女朋友看到后，说我买的是假答案，我郁闷了，还有真假区分吗？,10,1.53E+12
169024190,盛夏星,城隍庙一排都是各种茶店，点了玫瑰乌龙奶盖，无功无过！,30,1.53E+12
169024190,ZuU747411735,玫瑰乌龙奶霜味道不错，用美团也便宜，服务态度也很好，下次还会再买。,40,1.53E+12
169024190,iaC593511145,一般,40,1.53E+12
169024190,UYW768729286,现在答案遍地开花，店家说他们才是正宗的。,40,1.53E+12
171224349,Yzw780266303,今晚去的时候包场了，有点不好意思了，哈哈，不过环境真的不错，小吃也不错,40,1.53E+12
171224349,Yzw780266303,环境不错，灯光刚刚好，第一次去，喜欢可以去试试,40,1.53E+12
171224349,匿名用户,差不多啦，蛮不错了，加油( ^ω^),30,1.53E+12
171224349,小媛01,饮品还可以 小吃也不错 就是买美团比较划算,30,1.53E+12
171224349,那条会飞的鱼,一般,40,1.53E+12
177467188,匿名用户,珍珠超硬，最难喝的波霸没有之一，不开心,20,1.55E+12
177467188,roF496060760,凑合一般般 珍珠不好吃好不错不好吃,30,1.55E+12
177467188,KLl914823225,说说茉香红柚难喝难喝，黑糖奶茶，珍珠居然硬的。。,10,1.54E+12
177467188,匿名用户,假答案茶  汕头我喝过最难喝的满杯西柚！！,10,1.54E+12
177467188,CHENMF哈,还可以，但是没啥特色。主要距离近,30,1.53E+12
177467188,可乐4951,感觉一般，珍珠没有惊喜，奶茶也一般,20,1.53E+12
170647647,我不是杭杭,口味倒是还行，就觉得有点像粉冲的,20,1.55E+12
170647647,可乐冰yili,味道一般，很大一杯， 制作材料新鲜,30,1.55E+12
170647647,bum719050355,还不错哦，店家态度也很好哦，也比较优惠,30,1.54E+12
170647647,ayan9870,孩子很喜欢吃，团购优惠些。好会再来买的,30,1.54E+12
170647647,匿名用户,味道一般感觉现在奶茶都很大众，答案好像是随机打出来的,20,1.54E+12
170647647,tUR680873256,不错  用美团比较便宜  ！！！！！！,40,1.54E+12
170647647,屎坨坨ken,不好吃 燕麦好像没煮熟的样子 口味也淡，跟没下糖一样，不爱吃甜的都觉得淡,30,1.53E+12
170647647,Nicoale丶,今晚买的柠檬四季春味道赞~不得不说，四季春茶的味道和柠檬很搭 hhh    只想用一句形容，像“酸爽冰镇果茶”� ，很适合现在这么微风fufu的夏天了,40,1.53E+12
170647647,ayan9870,挺好的，团购比较实惠。孩子很喜欢,30,1.53E+12
170647647,hsU288073563,可以,40,1.53E+12
170647647,落寞难医,个人觉得非常难喝，那个答案也特别迷,20,1.53E+12
170647647,CC_00123,还好,40,1.53E+12
177574307,Tre283109084,这个不是答案，是答案茶，口感一般般,20,1.55E+12
177574307,RFG988614645,这家店环境不错，东西也好吃，以后还会长来,30,1.55E+12
177574307,我家的如宝最可爱,口味一般，水果茶的水果很少，服务态度还算可以,20,1.55E+12
177574307,匿名用户,团购便宜，团购便宜，味道一般，味道一般,20,1.55E+12
177574307,VyN423857667,很便宜，美团买的，两杯才10元,30,1.55E+12
177574307,匿名用户,明人不说暗话，真的很难喝，朋友也觉得很难喝,20,1.54E+12
177574307,匿名用户,还行吧,40,1.54E+12
177574307,匿名用户,很不错，挺好喝的,40,1.54E+12
177574307,匿名用户,水果茶味道很好，热狗也好吃，挺不错的,40,1.54E+12
177574307,UKq840091172,水果茶味道很好，热狗也好吃，挺不错的,40,1.54E+12
177574307,匿名用户,水果茶味道很好，热狗也好吃，挺不错的,40,1.54E+12
177574307,满是伤痛的眼睦,我看见服务员用手拿冰。。。。呵呵呵呵呵呵呵呵,20,1.54E+12
177574307,158斤不减不改名,美团后便宜，服务态度也OK，点的椰果爆豆，味道不错就是爆豆好酸�,40,1.53E+12
177574307,Skk101278099,点餐后付款，说用券，收银员脸色马上就变了，�️没说什么就是感觉脸变色了。收银员自己愣是没明白抵用券的意思。买了两张20元的抵用券29.8，消费42用了抵用券2张，再给2元就对了，服务员愣是没明白，老师说我不应该只是再给2元，我说总共42元，还老是让我再点一杯15元的饮品，我也懵了，问为什么，他自己也说不出为什么！建议先去搞明白美团上的东西怎么用，再上。四季水果茶不错。,40,1.53E+12
177574307,FlB352930909,夏天拿来杯常温，冰不加？，茶很涩,10,1.54E+12
177574307,Iod119680105,吃过最难喝的水果茶，没有之一，苦涩的绿茶加上几片干瘪的水果片，入口只有绿茶苦涩味，不会再买这家了！这家店微信上推的这么火，没想到这么难喝！,10,1.53E+12
179650801,JoR353191546,还不错,40,1.55E+12
179650801,bsw149943074,不错哈 值得在去 就在家附近,40,1.54E+12
179650801,好名字304,猫咪好像怀孕了。 不过还是一样可爱，�希望铲屎官要牢记每天铲屎�哈哈哈，看到猫砂盆里好多粑粑，不敢荡秋千了。�,30,1.55E+12
179650801,Hongbbao,我要怎么说，反正我觉得，不是很喜欢，黑糖珍珠就是普通珍珠，完全不是黑糖珍珠的味道，然后常温做了是热的，然后一般珍珠做热的就真的好腻口感就一般了，奶盖也是因为热的喝不到奶盖，不知道怎么讲，但是小哥哥的服务态度很好的。,20,1.55E+12
179650801,好帅的健哥哥,还可以可以,40,1.55E+12
179650801,匿名用户,服务差，味道一般一般，没什么特别,20,1.55E+12
179650801,匿名用户,不知道什么时候开的。很一般。真的很一般。,30,1.54E+12
179650801,匿名用户,有热情的狗子可以撸哈哈哈。金桔柠檬不够酸甜。,40,1.54E+12
179650801,匿名用户,不是很好喝，没有所谓的网红茶的感觉,20,1.54E+12
177776759,安晴_,很好吃抹茶味原味都喜欢 【口味】,40,1.55E+12
177776759,L不完美女孩,去了说美团不能用。态度也不是很好。,10,1.55E+12
177776759,水袖乾坤,有做活动还能接受，没做活动各种感觉偏贵。,30,1.55E+12
177776759,QAP552799894,卖像不错，但蛋糕不是很软，感觉像放几天了便宜卖掉的。,30,1.55E+12
177776759,汕头甜牛奶,不错，挺喜欢的，好吃。。。。。,30,1.55E+12
177776759,nSb790922652,打包的原味一回家发现没刀叉，真够郁闷！！！,30,1.55E+12
177776759,匿名用户,或许因为美团的原因，分量还不大原来的一半，呵呵尤其搬店之后更加明显，这种活动欺骗的是消费者，同时也让消费者产生厌恶感，本来活动是帮助品牌成长，可是你们这么做反而适得其反，背道而驰,10,1.54E+12
